anno,Limitazioni gravi,Limitazioni non gravi,Senza limitazioni,Non indicato,Totale,file,tavola,pagina,regione
2010,#,#,#,#,#,g1V30927R09OJ200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Toscana
2011,#,#,#,#,#,g1V30927R09OJ200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Toscana
2012,#,#,#,#,#,g1V30927R09OJ200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Toscana
2013,#,#,#,#,#,g1V30927R09OJ200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Toscana
2014,#,#,#,#,#,g1V30927R09OJ200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Toscana
2015,#,#,#,#,#,g1V30927R09OJ200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Toscana
2016,#,#,#,#,#,g1V30927R09OJ200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Toscana
2017,#,#,#,#,#,g1V30927R09OJ200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Toscana
2018,#,#,#,#,#,g1V30927R09OJ200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Toscana
2019,#,#,#,#,#,g1V30927R09OJ200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Toscana
2009,6.1,14.2,72.6,7.1,100,g1V30927R09OJ201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Umbria
2010,7.1,14.4,70.5,8,100,g1V30927R09OJ201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Umbria
2011,6.5,15.3,71.9,6.3,100,g1V30927R09OJ201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Umbria
2012,6.2,14.2,73.7,5.8,100,g1V30927R09OJ201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Umbria
2013,5.7,13.6,74.8,5.9,100,g1V30927R09OJ201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Umbria
2014,5.3,15.2,73.3,6.2,100,g1V30927R09OJ201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Umbria
2015,5.4,14.9,74.7,5,100,g1V30927R09OJ201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Umbria
2016,5.8,15.3,74.1,4.8,100,g1V30927R09OJ201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Umbria
2017,6.9,14.6,72.7,5.8,100,g1V30927R09OJ201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Umbria
2018,6.3,16,73.7,4,100,g1V30927R09OJ201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Umbria
2019,5.1,17.6,74.8,2.4,100,g1V30927R09OJ201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Umbria
2009,8.8,16.3,66.2,8.8,100,g1V30927R09OJ201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Umbria
2010,10.5,16.4,64.1,9.1,100,g1V30927R09OJ201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Umbria
2011,9.3,17.6,66.8,6.2,100,g1V30927R09OJ201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Umbria
2012,8.3,18,66.5,7.1,100,g1V30927R09OJ201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Umbria
2013,8,17.2,68.5,6.3,100,g1V30927R09OJ201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Umbria
2014,7.4,16.5,71.4,4.8,100,g1V30927R09OJ201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Umbria
2015,7.3,16.1,71.8,4.9,100,g1V30927R09OJ201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Umbria
2016,8.9,16.8,68.2,6,100,g1V30927R09OJ201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Umbria
2017,10.5,18.3,64.5,6.8,100,g1V30927R09OJ201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Umbria
2018,10,20.6,65.1,4.2,100,g1V30927R09OJ201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Umbria
2019,8.6,20.3,68.3,2.9,100,g1V30927R09OJ201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Umbria
2009,#,#,#,#,#,g1V30927R09OJ201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Umbria
2010,#,#,#,#,#,g1V30927R09OJ201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Umbria
2011,#,#,#,#,#,g1V30927R09OJ201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Umbria
2012,#,#,#,#,#,g1V30927R09OJ201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Umbria
2013,#,#,#,#,#,g1V30927R09OJ201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Umbria
2014,#,#,#,#,#,g1V30927R09OJ201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Umbria
2015,#,#,#,#,#,g1V30927R09OJ201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Umbria
2016,#,#,#,#,#,g1V30927R09OJ201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Umbria
2017,#,#,#,#,#,g1V30927R09OJ201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Umbria
2018,#,#,#,#,#,g1V30927R09OJ201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Umbria
2019,#,#,#,#,#,g1V30927R09OJ201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Umbria
2009,5.5,14.9,72.6,7,100,g1V30927R09OJ202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Marche
2010,5.4,15.2,71.3,8.1,100,g1V30927R09OJ202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Marche
2011,5.5,12.2,73.4,9,100,g1V30927R09OJ202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Marche
2012,4.4,11.8,71.6,12.1,100,g1V30927R09OJ202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Marche
2013,3.6,13.4,71.9,11.1,100,g1V30927R09OJ202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Marche
2014,4.1,13.8,75.2,6.9,100,g1V30927R09OJ202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Marche
2015,4.9,14.5,75,5.5,100,g1V30927R09OJ202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Marche
2016,5.4,15.1,74.3,5.2,100,g1V30927R09OJ202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Marche
2017,4.5,15.3,75.9,4.2,100,g1V30927R09OJ202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Marche
2018,4.8,15.1,75.6,4.4,100,g1V30927R09OJ202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Marche
2019,5.5,15.3,72.6,6.6,100,g1V30927R09OJ202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Marche
2009,6.9,17.9,67.6,7.7,100,g1V30927R09OJ202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Marche
2010,6.5,16.6,69.5,7.4,100,g1V30927R09OJ202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Marche
2011,6.9,15.3,69.6,8.2,100,g1V30927R09OJ202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Marche
2012,5.8,15.7,66.7,11.8,100,g1V30927R09OJ202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Marche
2013,5,16.3,67.5,11.2,100,g1V30927R09OJ202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Marche
2014,5.8,17.3,70,6.8,100,g1V30927R09OJ202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Marche
2015,6.2,19,69.7,5,100,g1V30927R09OJ202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Marche
2016,6.1,19.4,70.1,4.4,100,g1V30927R09OJ202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Marche
2017,6.4,17.1,72.4,4.2,100,g1V30927R09OJ202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Marche
2018,7,16.3,71,5.7,100,g1V30927R09OJ202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Marche
2019,6.9,17.3,68.1,7.6,100,g1V30927R09OJ202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Marche
2009,#,#,#,#,#,g1V30927R09OJ202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Marche
2010,#,#,#,#,#,g1V30927R09OJ202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Marche
2011,#,#,#,#,#,g1V30927R09OJ202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Marche
2012,#,#,#,#,#,g1V30927R09OJ202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Marche
2013,#,#,#,#,#,g1V30927R09OJ202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Marche
2014,#,#,#,#,#,g1V30927R09OJ202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Marche
2015,#,#,#,#,#,g1V30927R09OJ202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Marche
2016,#,#,#,#,#,g1V30927R09OJ202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Marche
2017,#,#,#,#,#,g1V30927R09OJ202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Marche
2018,#,#,#,#,#,g1V30927R09OJ202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Marche
2019,#,#,#,#,#,g1V30927R09OJ202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Marche
2009,4,13.6,73.4,9,100,g1V30927R09OJ203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Lazio
2010,4.5,14.1,70.8,10.5,100,g1V30927R09OJ203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Lazio
2011,4.8,13.6,71.5,10,100,g1V30927R09OJ203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Lazio
2012,4.6,11.5,73.7,10.1,100,g1V30927R09OJ203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Lazio
2013,4.5,11.5,75.3,8.8,100,g1V30927R09OJ203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Lazio
2014,4.8,12.8,75.3,7.1,100,g1V30927R09OJ203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Lazio
2015,5.4,12.5,75.5,6.6,100,g1V30927R09OJ203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Lazio
2016,4.9,12,77.9,5.2,100,g1V30927R09OJ203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Lazio
2017,4.1,12.8,79,4,100,g1V30927R09OJ203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Lazio
2018,4.5,15.2,76.5,3.8,100,g1V30927R09OJ203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Lazio
2019,4.8,14.9,75.8,4.6,100,g1V30927R09OJ203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Lazio
2009,5.9,15.8,69,9.3,100,g1V30927R09OJ203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Lazio
2010,6.4,16.6,67.3,9.8,100,g1V30927R09OJ203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Lazio
2011,5.9,15.2,69,9.9,100,g1V30927R09OJ203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Lazio
2012,5.3,13.6,70.8,10.2,100,g1V30927R09OJ203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Lazio
2013,5.7,14.5,71.2,8.6,100,g1V30927R09OJ203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Lazio
2014,5.6,16.1,70.6,7.7,100,g1V30927R09OJ203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Lazio
2015,6.1,15.6,70.9,7.4,100,g1V30927R09OJ203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Lazio
2016,6.6,15.6,72.1,5.6,100,g1V30927R09OJ203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Lazio
2017,6.2,16.3,73.4,4.1,100,g1V30927R09OJ203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Lazio
2018,5.8,16.5,73.6,4.2,100,g1V30927R09OJ203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Lazio
2019,6,16.8,72.6,4.7,100,g1V30927R09OJ203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Lazio
2009,#,#,#,#,#,g1V30927R09OJ203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Lazio
2010,#,#,#,#,#,g1V30927R09OJ203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Lazio
2011,#,#,#,#,#,g1V30927R09OJ203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Lazio
2012,#,#,#,#,#,g1V30927R09OJ203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Lazio
2013,#,#,#,#,#,g1V30927R09OJ203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Lazio
2014,#,#,#,#,#,g1V30927R09OJ203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Lazio
2015,#,#,#,#,#,g1V30927R09OJ203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Lazio
2016,#,#,#,#,#,g1V30927R09OJ203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Lazio
2017,#,#,#,#,#,g1V30927R09OJ203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Lazio
2018,#,#,#,#,#,g1V30927R09OJ203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Lazio
2019,#,#,#,#,#,g1V30927R09OJ203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Lazio
2009,4.6,13.4,71.1,10.9,100,g1V30927R09OK200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Abruzzo
2010,4.6,14.2,69.3,11.9,100,g1V30927R09OK200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Abruzzo
2011,4.6,13.6,71.7,10.1,100,g1V30927R09OK200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Abruzzo
2012,5.3,12.4,70.7,11.6,100,g1V30927R09OK200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Abruzzo
2013,5.3,11.4,70.8,12.5,100,g1V30927R09OK200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Abruzzo
2014,5,13.3,72.9,8.8,100,g1V30927R09OK200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Abruzzo
2015,5.1,15.9,72.7,6.2,100,g1V30927R09OK200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Abruzzo
2016,4.7,17.3,73.3,4.8,100,g1V30927R09OK200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Abruzzo
2017,4.5,16.3,74.2,5,100,g1V30927R09OK200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Abruzzo
2018,5.1,15.1,74.6,5.1,100,g1V30927R09OK200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Abruzzo
2019,5.5,16.6,72.3,5.6,100,g1V30927R09OK200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Abruzzo
2009,5.7,17.1,67.5,9.7,100,g1V30927R09OK200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Abruzzo
2010,5.6,17.4,66.5,10.5,100,g1V30927R09OK200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Abruzzo
2011,5.7,16.5,67.9,10,100,g1V30927R09OK200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Abruzzo
2012,6.9,15.4,65.9,11.7,100,g1V30927R09OK200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Abruzzo
2013,7,15.1,64.3,13.5,100,g1V30927R09OK200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Abruzzo
2014,7.2,15.6,67.3,9.9,100,g1V30927R09OK200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Abruzzo
2015,7.4,17.2,68.3,7.1,100,g1V30927R09OK200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Abruzzo
2016,7.1,17.7,68.3,6.9,100,g1V30927R09OK200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Abruzzo
2017,6.4,17,70.4,6.2,100,g1V30927R09OK200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Abruzzo
2018,5.4,17.4,71.5,5.6,100,g1V30927R09OK200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Abruzzo
2019,5.8,19.3,68.8,6.2,100,g1V30927R09OK200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Abruzzo
2009,#,#,#,#,#,g1V30927R09OK200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Abruzzo
2010,#,#,#,#,#,g1V30927R09OK200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Abruzzo
2011,#,#,#,#,#,g1V30927R09OK200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Abruzzo
2012,#,#,#,#,#,g1V30927R09OK200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Abruzzo
2013,#,#,#,#,#,g1V30927R09OK200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Abruzzo
2014,#,#,#,#,#,g1V30927R09OK200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Abruzzo
2015,#,#,#,#,#,g1V30927R09OK200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Abruzzo
2016,#,#,#,#,#,g1V30927R09OK200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Abruzzo
2017,#,#,#,#,#,g1V30927R09OK200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Abruzzo
2018,#,#,#,#,#,g1V30927R09OK200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Abruzzo
2019,#,#,#,#,#,g1V30927R09OK200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Abruzzo
2009,5.8,13.5,73.2,7.5,100,g1V30927R09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Molise
2010,5.7,14.8,68.6,11,100,g1V30927R09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Molise
2011,4.8,15.2,69.3,10.6,100,g1V30927R09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Molise
2012,5.2,13.6,70.3,10.9,100,g1V30927R09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Molise
2013,5.7,13.1,70.1,11.1,100,g1V30927R09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Molise
2014,5.3,12.7,72.5,9.5,100,g1V30927R09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Molise
2015,5.2,12.1,74.8,7.9,100,g1V30927R09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Molise
2016,4.7,14,74.8,6.5,100,g1V30927R09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Molise
2017,3.8,15,75.4,5.9,100,g1V30927R09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Molise
